age,weight,height,income_lpa,smoker,city,occupation,insurance_premium_category
78,80.3,186.3,8.42,no,Chennai,Government,Low
51,81.7,147.4,3.88,yes,Chennai,Freelancer,High
34,61.0,186.2,39.9,no,Mumbai,Doctor,High
60,61.3,180.5,33.08,yes,Chennai,Teacher,Medium
60,60.7,176.9,41.42,no,Chennai,Engineer,Medium
70,101.7,171.5,48.88,no,Delhi,Private,Low
33,92.2,159.8,14.07,yes,Bangalore,Government,Low
19,80.6,189.5,11.33,yes,Hyderabad,Business,Low
51,64.4,182.3,18.37,no,Delhi,Freelancer,Medium
72,66.1,172.5,44.14,no,Delhi,Student,Medium
25,75.5,172.9,2.67,no,Pune,Teacher,Medium
30,103.1,168.9,2.51,yes,Kolkata,Government,Medium
59,74.3,175.9,12.41,no,Lucknow,Freelancer,Low
25,77.6,169.6,20.04,yes,Hyderabad,Business,High
47,40.0,173.1,16.51,no,Kolkata,Student,Medium
49,73.9,174.4,41.6,yes,Mumbai,Student,Low
53,49.1,194.3,35.11,no,Hyderabad,Teacher,Low
64,62.7,160.9,42.22,yes,Mumbai,Business,Low
47,70.7,171.6,20.42,no,Chennai,Teacher,Medium
18,65.5,182.3,30.6,yes,Mumbai,Doctor,High
60,60.5,178.3,26.74,no,Pune,Private,Low
56,60.6,176.8,24.79,no,Mumbai,Engineer,Low
34,66.8,200.1,15.83,no,Chennai,Private,Low
76,66.2,180.9,36.04,no,Lucknow,Engineer,Medium
37,70.3,163.8,27.15,no,Bangalore,Freelancer,Medium
41,69.2,162.6,5.77,no,Pune,Doctor,High
67,89.2,169.6,2.03,no,Chennai,Business,High
39,40.0,165.6,2.98,no,Chennai,Teacher,High
46,73.7,170.8,5.65,no,Bangalore,Freelancer,Low
39,71.1,173.4,19.81,no,Chennai,Engineer,Low
61,68.0,172.7,16.67,no,Kolkata,Freelancer,Low
26,59.4,145.4,9.52,no,Mumbai,Doctor,Low
54,67.8,162.4,26.74,no,Lucknow,Student,High
27,45.5,177.2,48.57,no,Chennai,Government,High
53,73.1,186.4,9.71,no,Lucknow,Private,Low
54,75.8,166.0,14.03,no,Delhi,Government,High
45,59.4,166.0,24.18,yes,Mumbai,Engineer,Medium
45,99.1,169.1,32.76,no,Pune,Engineer,Medium
59,68.2,187.2,30.81,no,Kolkata,Doctor,Medium
80,70.7,170.5,27.02,no,Kolkata,Freelancer,Medium
60,90.0,147.6,37.39,no,Pune,Teacher,Low
38,102.1,187.9,42.61,no,Pune,Engineer,Low
41,53.1,176.9,49.95,no,Chennai,Teacher,Medium
59,61.3,157.1,24.34,no,Bangalore,Freelancer,Medium
77,68.5,164.9,49.76,yes,Delhi,Government,Medium
57,58.9,162.0,37.06,no,Chennai,Doctor,Medium
19,82.7,167.9,33.55,no,Bangalore,Student,Medium
72,57.2,184.9,32.7,no,Kolkata,Engineer,High
25,89.0,151.3,45.72,no,Mumbai,Private,Medium
65,79.4,166.6,47.5,no,Pune,Freelancer,Low
44,87.5,171.1,10.57,no,Kolkata,Government,Medium
39,57.3,169.3,25.68,yes,Chennai,Teacher,High
54,64.2,162.0,47.19,no,Bangalore,Teacher,Medium
44,83.5,181.9,20.34,no,Pune,Private,Medium
74,80.7,168.4,13.17,yes,Chennai,Freelancer,Medium
46,65.7,167.1,6.93,yes,Lucknow,Government,Low
20,67.8,173.5,30.67,no,Kolkata,Government,Low
61,63.5,167.2,35.61,no,Lucknow,Business,Medium
30,67.4,164.5,11.39,yes,Delhi,Freelancer,Low
62,55.5,160.7,34.33,no,Kolkata,Private,Medium
27,53.0,191.9,45.18,no,Chennai,Teacher,Low
53,85.1,177.9,13.69,yes,Bangalore,Private,Low
26,66.9,166.2,7.86,no,Chennai,Freelancer,Low
71,87.3,182.7,42.1,no,Lucknow,Government,Medium
73,78.9,175.2,45.99,no,Mumbai,Government,High
72,74.7,170.4,12.31,no,Mumbai,Government,Low
44,59.3,159.7,36.63,no,Lucknow,Teacher,Medium
51,51.8,161.7,30.36,no,Bangalore,Doctor,Medium
68,63.1,179.7,13.48,no,Pune,Teacher,Medium
18,93.0,177.5,41.54,yes,Kolkata,Business,Medium
49,83.3,156.3,24.58,no,Lucknow,Student,Low
42,61.7,165.9,35.62,yes,Chennai,Business,Low
46,63.3,176.8,16.47,no,Hyderabad,Private,High
24,56.1,181.1,41.16,no,Hyderabad,Government,Medium
66,46.8,175.1,14.69,no,Mumbai,Student,Low
20,71.5,165.4,19.51,no,Delhi,Engineer,Medium
37,95.9,172.4,20.79,no,Lucknow,Student,Medium
37,96.1,167.9,11.91,no,Mumbai,Freelancer,Low
70,79.1,173.8,43.97,yes,Lucknow,Student,Low
47,61.0,184.8,7.45,no,Kolkata,Private,Low
52,48.3,162.2,29.03,no,Bangalore,Private,Low
52,85.7,172.8,41.08,no,Delhi,Freelancer,Low
66,76.7,169.0,29.88,no,Chennai,Government,Medium
56,65.3,167.4,17.69,no,Chennai,Government,Low
44,62.8,168.6,39.51,yes,Lucknow,Business,Low
43,79.0,183.1,25.96,no,Pune,Doctor,Medium
31,57.6,175.8,9.82,no,Lucknow,Doctor,Medium
34,73.6,165.2,17.21,no,Hyderabad,Student,Low
35,51.7,176.5,30.41,no,Pune,Business,Low
62,103.4,164.4,33.62,yes,Pune,Freelancer,Low
69,59.7,152.1,28.31,no,Bangalore,Doctor,Medium
46,79.7,147.0,15.06,no,Delhi,Doctor,Medium
37,52.0,175.0,30.5,no,Delhi,Freelancer,Low
70,67.6,167.2,17.96,yes,Delhi,Private,Medium
44,83.3,180.0,12.8,no,Bangalore,Business,Medium
35,86.5,173.9,47.39,yes,Bangalore,Student,Medium
21,81.4,172.6,17.11,no,Chennai,Government,Medium
18,67.9,165.5,18.11,no,Pune,Engineer,High
67,60.0,175.2,45.05,no,Mumbai,Business,Medium
18,53.8,185.5,8.85,no,Kolkata,Government,Low
75,92.6,149.8,30.06,no,Chennai,Business,Medium
43,71.6,168.5,39.62,no,Hyderabad,Business,Low
62,74.3,183.5,15.14,no,Hyderabad,Student,Medium
37,87.5,158.5,42.52,no,Hyderabad,Student,Low
69,78.8,171.3,38.94,yes,Pune,Private,Low
40,68.1,163.2,25.33,no,Delhi,Government,High
27,81.2,167.3,7.7,no,Mumbai,Business,Medium
76,60.7,152.3,48.57,no,Lucknow,Doctor,High
28,46.7,179.8,31.96,no,Kolkata,Engineer,Low
58,91.2,171.5,26.82,no,Delhi,Government,Low
58,61.9,155.6,44.5,no,Bangalore,Teacher,Low
22,65.4,174.2,22.23,no,Mumbai,Business,Medium
75,66.8,172.1,29.05,yes,Lucknow,Business,High
18,61.0,163.1,43.2,no,Bangalore,Freelancer,Medium
34,86.5,189.7,20.86,no,Kolkata,Student,Low
39,75.6,175.2,39.07,no,Hyderabad,Freelancer,Medium
51,65.4,182.9,14.29,no,Kolkata,Student,Medium
73,50.9,168.4,35.71,no,Delhi,Teacher,Low
62,74.6,153.7,26.5,yes,Bangalore,Freelancer,Medium
58,40.0,146.8,9.92,yes,Chennai,Government,Medium
46,73.5,159.9,8.53,yes,Hyderabad,Student,High
21,90.1,183.5,23.97,no,Pune,Student,Low
22,71.0,164.9,36.12,no,Chennai,Government,Medium
28,88.1,180.4,30.96,no,Bangalore,Doctor,Medium
73,51.6,158.3,43.03,yes,Lucknow,Private,Medium
68,100.6,163.4,20.7,yes,Kolkata,Engineer,Medium
38,86.5,164.8,42.49,yes,Hyderabad,Private,Medium
52,77.1,172.3,3.78,no,Mumbai,Doctor,Medium
29,61.0,156.5,19.56,no,Hyderabad,Business,Medium
43,58.5,162.1,5.5,no,Bangalore,Doctor,Medium
68,68.9,167.7,46.12,yes,Pune,Government,Medium
36,88.0,156.6,24.81,no,Lucknow,Teacher,Medium
62,50.3,152.4,17.18,no,Pune,Private,Medium
77,70.2,170.3,25.64,no,Delhi,Doctor,Low
24,81.0,156.7,27.58,no,Chennai,Private,Medium
64,83.9,182.1,42.62,no,Pune,Student,Low
72,81.0,182.4,28.04,no,Hyderabad,Teacher,Low
24,48.7,164.2,22.71,yes,Delhi,Teacher,Medium
43,87.0,176.0,48.15,yes,Mumbai,Freelancer,Low
57,71.0,170.7,48.49,no,Chennai,Business,Low
22,53.7,180.7,3.84,no,Chennai,Business,Medium
38,69.6,165.4,35.93,yes,Pune,Student,Medium
31,40.6,175.1,19.84,no,Chennai,Private,High
21,78.7,173.1,34.41,no,Lucknow,Private,High
40,68.1,172.6,32.57,yes,Hyderabad,Freelancer,Low
59,50.9,163.8,17.85,yes,Lucknow,Engineer,Low
37,65.6,181.9,49.36,yes,Delhi,Private,Low
32,59.4,165.9,19.14,yes,Pune,Teacher,Medium
67,60.3,165.9,32.34,no,Lucknow,Private,Low
69,40.0,162.8,41.04,yes,Kolkata,Private,Low
62,44.9,163.4,8.98,no,Pune,Student,Low
46,66.6,167.6,16.43,no,Delhi,Business,Low
25,64.0,174.5,11.55,no,Kolkata,Business,Medium
58,84.6,177.8,39.53,no,Lucknow,Engineer,High
65,60.5,171.3,40.46,no,Hyderabad,Teacher,Low
36,62.1,184.2,14.29,no,Bangalore,Teacher,Medium
65,62.8,171.2,2.2,no,Lucknow,Student,Low
56,67.0,152.0,22.32,yes,Chennai,Engineer,Low
63,71.4,158.5,34.98,no,Pune,Doctor,Medium
45,63.9,177.0,31.88,yes,Pune,Student,Low
63,78.6,166.7,23.39,yes,Lucknow,Teacher,Low
74,104.5,166.1,16.49,no,Delhi,Student,High
44,57.6,160.4,24.77,no,Mumbai,Freelancer,Low
21,75.9,166.0,2.72,no,Mumbai,Private,Medium
75,70.4,166.1,5.55,yes,Pune,Student,Medium
32,85.7,174.9,9.81,no,Pune,Student,Medium
52,73.0,167.6,32.02,no,Kolkata,Student,Medium
54,59.1,182.8,12.5,no,Kolkata,Teacher,Low
18,52.5,163.5,22.32,no,Chennai,Engineer,High
20,79.2,172.0,31.83,yes,Kolkata,Engineer,Medium
64,53.7,153.4,41.87,no,Mumbai,Business,High
41,87.8,176.6,28.38,yes,Delhi,Government,High
44,78.3,155.8,10.5,no,Delhi,Business,Low
57,71.3,175.7,47.68,no,Kolkata,Doctor,Medium
80,50.3,151.6,6.32,no,Pune,Freelancer,Medium
78,80.1,159.7,19.62,no,Kolkata,Engineer,Medium
53,94.3,178.4,46.22,yes,Pune,Student,High
51,63.6,185.6,30.91,no,Hyderabad,Private,High
46,58.9,142.8,33.81,no,Mumbai,Private,Low
41,68.6,159.1,16.48,no,Bangalore,Freelancer,Medium
41,77.0,188.3,5.77,yes,Pune,Freelancer,Low
59,62.0,171.4,19.56,yes,Delhi,Government,Medium
21,83.5,159.7,21.3,no,Kolkata,Private,Low
20,98.7,184.8,14.97,no,Hyderabad,Business,High
51,75.0,175.9,12.34,no,Hyderabad,Student,High
74,65.1,171.1,19.06,no,Hyderabad,Freelancer,Low
66,76.6,150.8,32.69,yes,Hyderabad,Doctor,Medium
40,87.7,191.0,47.55,no,Chennai,Private,Low
70,72.4,172.6,35.78,yes,Kolkata,Private,Medium
73,77.3,166.9,39.42,no,Kolkata,Engineer,Low
69,80.6,184.6,16.69,no,Lucknow,Teacher,Low
40,56.9,160.8,7.03,no,Hyderabad,Private,Low
62,76.9,159.1,15.99,yes,Delhi,Doctor,Low
22,49.9,160.3,21.33,no,Kolkata,Teacher,Medium
48,60.1,166.2,35.11,yes,Pune,Freelancer,Medium
79,87.2,170.3,47.09,yes,Chennai,Engineer,Medium
70,83.1,176.4,40.85,yes,Pune,Teacher,Low
79,65.9,157.5,14.79,no,Lucknow,Freelancer,Low
58,95.6,173.0,41.37,no,Chennai,Engineer,Low
74,50.3,164.0,21.76,yes,Lucknow,Student,Medium
78,66.9,168.9,10.42,no,Hyderabad,Doctor,Low
74,74.1,182.1,24.14,yes,Chennai,Private,High
77,40.0,174.9,29.03,no,Mumbai,Student,Medium
71,67.6,175.8,38.64,no,Chennai,Engineer,Low
23,53.1,163.8,18.8,no,Hyderabad,Engineer,Low
54,53.5,189.3,9.05,no,Hyderabad,Student,Medium
74,65.9,176.7,6.53,no,Hyderabad,Government,High
27,42.6,165.8,7.4,no,Delhi,Student,Medium
57,57.9,181.4,47.6,no,Bangalore,Student,Low
24,43.0,175.7,47.68,no,Pune,Doctor,Medium
56,71.9,157.4,48.5,no,Pune,Doctor,High
55,71.6,172.0,16.52,yes,Kolkata,Government,Low
38,64.8,160.3,11.2,no,Kolkata,Engineer,Medium
78,84.9,149.6,49.08,no,Kolkata,Business,Medium
37,65.6,165.7,49.44,yes,Chennai,Freelancer,Low
20,69.7,181.3,5.76,no,Chennai,Student,Medium
68,56.4,184.7,38.12,no,Chennai,Teacher,Low
39,40.0,164.9,15.86,no,Lucknow,Teacher,Medium
64,67.8,167.1,45.65,no,Lucknow,Private,Medium
21,65.9,184.0,6.28,yes,Bangalore,Government,Low
45,95.6,176.7,44.65,no,Bangalore,Private,High
29,80.0,174.9,2.13,no,Bangalore,Teacher,Low
55,63.8,171.4,27.05,no,Bangalore,Government,Medium
68,72.1,177.2,18.11,no,Bangalore,Freelancer,Low
80,83.6,169.7,22.51,no,Kolkata,Student,Medium
53,77.8,185.3,22.82,no,Kolkata,Business,Medium
64,95.0,168.8,33.37,yes,Lucknow,Government,High
58,58.2,168.6,3.11,no,Bangalore,Private,Low
22,84.6,149.4,35.19,no,Lucknow,Private,Low
30,63.7,180.6,3.07,no,Kolkata,Business,Low
40,72.9,160.4,10.89,yes,Lucknow,Government,Low
75,61.6,146.3,31.12,yes,Bangalore,Government,Medium
67,67.9,168.2,6.15,no,Bangalore,Freelancer,Low
47,73.2,166.6,49.56,no,Bangalore,Private,Low
79,78.9,174.5,39.65,no,Kolkata,Doctor,Low
54,70.9,176.5,35.87,no,Lucknow,Business,Medium
42,40.0,161.7,14.85,no,Mumbai,Teacher,High
65,68.8,197.2,4.33,no,Mumbai,Private,Medium
44,92.1,168.0,48.98,no,Hyderabad,Teacher,Medium
68,68.7,153.1,9.1,yes,Hyderabad,Student,Low
31,92.5,185.8,41.87,no,Mumbai,Doctor,Medium
74,68.2,177.3,11.48,no,Delhi,Government,Low
79,46.4,174.1,19.96,no,Pune,Private,Medium
65,63.5,165.6,35.29,no,Mumbai,Engineer,Medium
76,61.6,170.5,47.38,no,Mumbai,Government,Low
64,66.6,148.3,2.95,no,Mumbai,Doctor,Medium
71,52.2,167.3,14.52,no,Chennai,Engineer,High
53,69.9,194.6,38.72,no,Bangalore,Government,High
56,65.1,160.5,10.32,no,Hyderabad,Doctor,Low
33,89.3,171.8,7.35,yes,Kolkata,Business,Low
73,51.8,153.2,4.22,no,Pune,Doctor,Medium
39,73.7,164.8,26.12,no,Pune,Student,Medium
38,76.2,157.3,38.85,no,Pune,Engineer,Medium
71,81.6,174.3,48.16,yes,Chennai,Private,High
38,64.5,172.2,14.84,no,Bangalore,Freelancer,Medium
25,73.3,157.0,7.83,no,Mumbai,Private,Low
66,75.3,170.9,21.32,no,Mumbai,Business,Low
33,45.3,171.2,4.66,no,Chennai,Business,Medium
76,65.1,171.7,17.91,no,Kolkata,Private,Low
72,69.5,178.5,32.87,no,Chennai,Doctor,Low
48,71.3,185.7,10.07,yes,Chennai,Business,Medium
59,71.1,163.9,32.33,no,Hyderabad,Private,Low
27,76.6,166.9,48.65,no,Bangalore,Teacher,Medium
49,99.1,168.3,43.48,no,Lucknow,Private,Medium
76,61.1,157.0,19.13,no,Delhi,Teacher,Medium
51,75.7,159.9,22.23,no,Hyderabad,Teacher,High
80,89.5,175.6,22.13,no,Pune,Doctor,High
79,43.0,189.2,43.28,no,Kolkata,Engineer,Low
26,74.0,159.6,49.7,no,Lucknow,Doctor,High
34,44.8,192.9,41.64,no,Kolkata,Student,Medium
28,102.8,164.3,28.79,yes,Lucknow,Freelancer,Low
49,77.8,182.1,6.67,no,Chennai,Business,High
27,75.8,174.3,47.82,no,Chennai,Teacher,Low
39,41.9,171.9,43.28,no,Lucknow,Doctor,Medium
74,62.4,165.7,42.39,no,Lucknow,Private,Medium
34,62.5,170.2,20.81,no,Mumbai,Doctor,Low
21,96.5,162.9,23.46,yes,Chennai,Business,Low
65,80.9,179.5,7.74,no,Bangalore,Doctor,Medium
69,45.2,181.2,47.02,no,Lucknow,Teacher,Medium
64,77.0,163.5,47.28,no,Mumbai,Private,High
42,47.5,153.6,14.21,no,Delhi,Business,Medium
76,45.6,166.7,35.41,no,Bangalore,Engineer,Medium
38,76.8,189.9,11.77,no,Kolkata,Freelancer,Low
54,81.2,172.3,20.86,no,Kolkata,Teacher,Medium
55,76.9,181.5,16.51,yes,Bangalore,Freelancer,Medium
66,98.2,160.7,20.7,no,Hyderabad,Student,Low
18,75.5,165.1,16.83,no,Chennai,Private,Medium
80,72.6,166.9,18.57,no,Chennai,Student,Medium
42,51.8,158.3,39.97,no,Chennai,Government,Medium
68,82.9,171.7,16.4,no,Kolkata,Government,Low
53,45.2,161.8,41.11,no,Bangalore,Business,Medium
34,100.3,179.5,29.26,no,Lucknow,Teacher,Medium
58,83.1,170.9,39.46,no,Chennai,Government,High
80,111.8,184.8,46.11,no,Hyderabad,Teacher,High
41,75.8,153.2,8.64,yes,Mumbai,Teacher,Low
19,83.8,164.7,18.51,no,Kolkata,Private,High
57,65.8,165.9,4.67,no,Pune,Student,Medium
32,69.4,174.6,21.53,yes,Hyderabad,Business,Low
49,54.2,165.8,13.4,no,Bangalore,Student,Medium
56,48.3,187.2,29.44,yes,Hyderabad,Private,Low
76,72.8,168.2,39.6,yes,Bangalore,Government,High
23,69.3,160.9,25.35,no,Bangalore,Doctor,Low
18,53.9,168.4,18.01,no,Bangalore,Government,Medium
64,56.5,166.7,9.32,yes,Delhi,Freelancer,Low
40,70.5,179.3,3.29,yes,Mumbai,Engineer,High
75,53.6,165.9,34.54,no,Hyderabad,Student,Medium
56,75.3,154.8,3.47,no,Lucknow,Business,Medium
78,54.1,171.8,46.2,yes,Lucknow,Student,Medium
79,73.8,163.5,30.52,no,Delhi,Freelancer,Low
74,52.7,158.5,18.96,yes,Hyderabad,Freelancer,Medium
34,52.8,170.2,4.01,yes,Chennai,Doctor,Low
51,40.0,168.7,21.85,no,Hyderabad,Freelancer,Medium
76,67.6,167.8,43.63,no,Lucknow,Doctor,Medium
58,91.8,172.6,48.55,no,Delhi,Doctor,Low
46,91.0,164.2,6.08,yes,Lucknow,Doctor,High
26,74.9,171.2,39.3,no,Delhi,Engineer,Low
30,40.0,164.1,14.4,no,Kolkata,Freelancer,High
23,82.7,178.2,20.21,no,Bangalore,Teacher,Medium
23,73.4,169.8,28.29,no,Delhi,Government,Medium
37,63.9,187.5,49.75,no,Bangalore,Doctor,Low
69,88.1,165.1,12.02,no,Mumbai,Engineer,Low
70,79.2,173.6,8.26,no,Delhi,Student,Low
20,99.4,181.3,30.56,no,Kolkata,Doctor,Medium
34,48.9,175.4,42.95,no,Kolkata,Private,Low
80,50.1,171.4,33.11,yes,Chennai,Student,Medium
66,52.6,173.4,18.68,no,Delhi,Student,Medium
29,65.7,175.1,48.9,no,Mumbai,Business,Medium
65,93.8,173.0,49.76,no,Bangalore,Engineer,Low
64,60.6,169.9,38.99,no,Hyderabad,Engineer,High
62,61.0,177.4,40.52,yes,Pune,Freelancer,Low
72,76.3,169.2,38.52,no,Hyderabad,Doctor,Medium
18,82.6,160.2,14.37,yes,Lucknow,Freelancer,Low
34,40.0,190.6,9.21,no,Hyderabad,Freelancer,Medium
20,85.6,178.8,28.61,no,Hyderabad,Doctor,Medium
43,60.2,160.9,47.8,no,Delhi,Doctor,Low
32,68.5,167.6,44.16,no,Chennai,Freelancer,Medium
53,91.3,164.3,7.13,no,Lucknow,Private,Low
49,66.8,165.0,4.74,no,Kolkata,Engineer,Medium
49,47.0,178.7,43.94,no,Pune,Student,Medium
21,47.9,166.7,31.42,no,Hyderabad,Student,Medium
35,69.6,189.2,16.61,no,Delhi,Doctor,Low
66,65.0,152.3,28.96,no,Chennai,Student,Low
36,70.9,169.7,12.64,no,Mumbai,Doctor,High
60,64.0,156.7,47.45,yes,Hyderabad,Government,Medium
69,88.6,173.3,41.71,yes,Pune,Teacher,Medium
52,70.4,174.5,48.19,no,Bangalore,Student,High
57,43.6,179.0,10.98,no,Mumbai,Government,Medium
31,82.2,157.7,42.5,yes,Mumbai,Engineer,Low
75,98.6,174.3,28.89,no,Hyderabad,Government,Medium
50,72.3,161.3,17.6,yes,Bangalore,Business,High
31,73.5,171.0,25.02,no,Pune,Government,Low
51,58.3,165.6,47.33,no,Delhi,Government,Medium
78,66.4,157.4,35.19,yes,Bangalore,Government,Medium
72,77.5,177.2,19.28,yes,Chennai,Freelancer,Low
21,87.0,167.4,50.0,no,Lucknow,Private,Medium
41,76.7,178.6,18.6,no,Mumbai,Engineer,Medium
76,97.3,179.3,41.06,no,Hyderabad,Freelancer,Medium
46,71.5,183.1,39.65,no,Bangalore,Engineer,Low
36,53.2,164.9,36.7,no,Lucknow,Business,Low
23,53.6,160.7,34.13,no,Kolkata,Doctor,Low
74,88.5,182.0,7.22,no,Bangalore,Freelancer,Low
50,85.1,171.0,49.76,no,Bangalore,Student,Low
66,45.3,183.5,9.73,yes,Chennai,Engineer,Medium
57,66.9,158.2,30.61,no,Hyderabad,Student,Low
36,67.4,176.9,13.96,no,Mumbai,Private,Low
70,58.7,170.4,10.1,no,Chennai,Business,Low
18,48.8,169.6,28.85,no,Chennai,Government,Medium
22,58.4,166.8,42.14,no,Kolkata,Business,High
44,55.7,158.9,20.09,no,Chennai,Private,Low
33,49.2,176.6,5.7,no,Hyderabad,Student,Low
23,82.4,166.1,31.94,no,Lucknow,Student,Medium
57,74.2,172.1,38.79,no,Chennai,Private,Medium
30,63.0,189.3,16.21,no,Kolkata,Business,Medium
65,40.0,164.6,35.15,no,Pune,Doctor,Medium
79,65.5,167.0,5.64,no,Delhi,Student,Low
52,77.8,168.4,19.35,no,Chennai,Private,High
36,59.0,166.1,24.76,yes,Bangalore,Teacher,Medium
29,52.8,166.4,39.53,no,Chennai,Government,Low
33,68.2,177.0,18.23,no,Pune,Private,Medium
76,75.0,183.2,23.78,no,Lucknow,Private,Low
60,40.0,171.3,32.16,no,Mumbai,Teacher,Medium
27,90.3,177.4,31.96,yes,Bangalore,Student,Low
42,51.3,168.3,26.85,no,Bangalore,Engineer,Low
37,63.7,168.0,17.77,no,Delhi,Business,Medium
48,87.7,166.0,34.16,yes,Mumbai,Doctor,High
21,71.9,162.4,42.18,no,Mumbai,Teacher,Low
61,86.4,182.4,9.38,yes,Mumbai,Teacher,High
40,93.3,165.0,18.34,no,Lucknow,Engineer,Low
19,48.1,176.1,34.1,no,Chennai,Student,Medium
73,83.5,161.6,38.28,no,Pune,Engineer,High
39,89.9,170.5,39.51,yes,Chennai,Doctor,Low
68,64.4,170.0,33.36,yes,Lucknow,Student,Low
74,65.6,161.7,24.96,no,Bangalore,Teacher,Medium
54,41.3,166.5,33.0,no,Delhi,Teacher,Medium
25,81.7,159.3,8.48,no,Chennai,Private,High
24,40.0,170.2,11.97,no,Hyderabad,Business,Medium
31,84.5,152.4,46.52,no,Hyderabad,Doctor,Medium
73,48.7,169.4,46.26,yes,Chennai,Private,Medium
72,90.9,176.5,36.75,yes,Lucknow,Private,Low
20,75.9,169.9,17.7,no,Pune,Teacher,Medium
67,85.1,163.0,33.14,no,Lucknow,Engineer,Medium
33,57.8,163.5,35.01,no,Delhi,Teacher,Medium
72,50.0,182.1,26.73,no,Pune,Engineer,Medium
36,43.5,171.6,37.93,yes,Mumbai,Engineer,Low
68,86.4,178.4,3.43,no,Bangalore,Government,Low
35,79.9,179.4,14.3,no,Chennai,Government,Low
69,80.5,165.5,40.13,no,Lucknow,Private,Medium
33,74.4,160.0,47.06,no,Delhi,Government,Medium
25,78.2,176.5,44.05,yes,Delhi,Student,Medium
77,65.6,161.4,36.39,no,Pune,Student,High
50,75.6,164.1,9.94,no,Mumbai,Private,High
66,57.1,171.0,19.7,no,Pune,Teacher,Low
29,64.9,167.5,4.41,no,Pune,Teacher,Low
79,115.6,146.9,32.71,no,Kolkata,Engineer,Low
70,70.6,157.7,23.59,no,Pune,Student,Medium
28,40.4,180.1,29.5,yes,Kolkata,Private,High
22,63.9,169.2,49.01,no,Kolkata,Teacher,Low
44,54.1,177.3,21.31,no,Pune,Student,Medium
29,72.4,161.9,16.72,no,Kolkata,Doctor,Medium
34,56.7,158.9,9.23,no,Chennai,Engineer,Low
23,66.8,177.2,8.89,no,Lucknow,Government,Medium
50,58.9,183.0,26.89,no,Pune,Private,Medium
22,73.0,161.3,37.96,no,Hyderabad,Student,Low
74,60.6,180.2,29.09,no,Hyderabad,Teacher,Medium
45,75.4,160.2,43.92,no,Lucknow,Private,Medium
31,99.2,153.6,17.16,no,Delhi,Private,Medium
22,52.7,175.9,30.56,no,Hyderabad,Freelancer,Low
71,80.9,160.5,33.74,no,Hyderabad,Freelancer,Medium
73,40.0,157.9,15.47,no,Bangalore,Engineer,Low
76,66.5,158.1,21.02,no,Pune,Business,Medium
50,73.4,166.5,30.37,no,Hyderabad,Engineer,Low
79,58.8,153.0,3.0,yes,Hyderabad,Doctor,Low
67,43.2,175.9,44.56,no,Lucknow,Engineer,Medium
65,69.4,174.8,7.33,no,Pune,Freelancer,Medium
58,93.0,174.8,4.28,yes,Pune,Freelancer,Medium
36,67.8,182.1,12.32,no,Hyderabad,Government,High
39,78.4,179.7,26.11,no,Chennai,Government,Low
22,86.9,160.9,17.78,no,Kolkata,Student,Medium
76,107.1,176.7,23.13,no,Bangalore,Student,Low
19,54.2,181.1,6.05,no,Bangalore,Teacher,Low
47,55.8,178.1,13.19,no,Hyderabad,Teacher,Low
64,65.6,178.9,6.69,yes,Hyderabad,Engineer,Low
56,79.2,168.5,13.03,no,Kolkata,Government,Medium
21,40.0,163.5,35.76,yes,Bangalore,Engineer,Low
50,79.8,167.7,29.61,yes,Chennai,Private,Low
30,72.2,163.0,18.03,no,Lucknow,Government,High
37,62.0,180.0,14.54,yes,Mumbai,Private,Low
71,76.4,171.9,49.88,yes,Chennai,Engineer,High
24,83.3,178.2,38.86,no,Chennai,Student,Low
32,85.4,155.5,41.46,no,Mumbai,Freelancer,High
40,70.2,165.5,3.27,no,Kolkata,Student,Medium
31,74.9,159.7,4.86,no,Kolkata,Business,High
40,74.3,153.7,36.21,yes,Pune,Freelancer,Medium
36,88.5,173.0,11.21,no,Mumbai,Business,Medium
71,75.7,159.4,22.43,no,Hyderabad,Business,Low
46,79.7,166.3,10.84,no,Pune,Teacher,Medium
73,83.4,160.3,10.5,no,Chennai,Student,Low
37,99.4,165.9,7.24,no,Delhi,Engineer,Medium
46,61.2,175.9,30.52,no,Bangalore,Engineer,Low
41,94.4,160.4,37.49,no,Bangalore,Business,High
35,107.1,165.5,4.73,no,Bangalore,Teacher,Medium
80,62.2,175.3,15.23,no,Delhi,Teacher,Low
27,66.7,176.8,33.6,yes,Chennai,Business,Low
58,63.6,166.1,20.83,no,Kolkata,Freelancer,Medium
74,79.9,173.0,35.82,no,Hyderabad,Engineer,Low
25,42.1,178.2,38.44,no,Mumbai,Teacher,Low
43,62.5,159.4,3.55,no,Bangalore,Government,Low
79,65.9,162.9,20.28,no,Hyderabad,Government,Low
46,64.6,166.3,37.0,yes,Delhi,Doctor,Medium
27,64.4,174.5,20.16,yes,Hyderabad,Government,Low
34,62.7,171.9,2.28,no,Mumbai,Business,High
19,81.7,170.6,18.14,no,Chennai,Engineer,Low
23,78.1,159.7,43.89,yes,Delhi,Doctor,Low
75,95.6,178.7,47.69,no,Hyderabad,Student,Medium
22,81.7,165.0,28.9,no,Delhi,Engineer,Low
45,53.5,167.3,16.71,yes,Mumbai,Private,Low
79,67.4,172.0,24.37,yes,Lucknow,Doctor,Low
